*Time,*Loop,*Phase,*Blockloop,*PowerMode,*Send_CMD,*Receive_CMD
2023/12/27 11:53:45:3720,,,,NULL,FA 52 01 06 01,
2023/12/27 11:53:45:7170,,,,NULL,FA 52 02 06 01,
2023/12/27 11:53:46:0494,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:53:46:8333,,,,NULL,FA 52 01 04 01,
2023/12/27 11:53:47:1891,,,,NULL,FA 52 02 04 01,
2023/12/27 11:53:47:5227,,,,NULL,FA 52 03 04 01,
2023/12/27 11:53:48:7729,,,,NULL,FA 52 01 06 01,
2023/12/27 11:53:49:1201,,,,NULL,FA 52 02 06 01,
2023/12/27 11:53:49:4740,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:53:50:2594,,,,NULL,FA 52 01 04 01,
2023/12/27 11:53:50:6029,,,,NULL,FA 52 02 04 01,
2023/12/27 11:53:50:9494,,,,NULL,FA 52 03 04 01,
2023/12/27 11:53:52:0387,,,,NULL,FA 52 01 06 01,
2023/12/27 11:53:52:3629,,,,NULL,FA 52 02 06 01,
2023/12/27 11:53:52:6862,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:53:53:5999,,,,NULL,FA 52 01 04 01,
2023/12/27 11:53:53:9223,,,,NULL,FA 52 02 04 01,
2023/12/27 11:53:54:2335,,,,NULL,FA 52 03 04 01,
2023/12/27 11:53:55:3413,,,,NULL,FA 52 01 06 01,
2023/12/27 11:53:55:6628,,,,NULL,FA 52 02 06 01,
2023/12/27 11:53:55:9845,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:53:56:9756,,,,NULL,FA 52 01 04 01,
2023/12/27 11:53:57:2971,,,,NULL,FA 52 02 04 01,
2023/12/27 11:53:57:6292,,,,NULL,FA 52 03 04 01,
2023/12/27 11:53:58:6856,,,,NULL,FA 52 01 06 01,
2023/12/27 11:53:59:0118,,,,NULL,FA 52 02 06 01,
2023/12/27 11:53:59:3456,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:00:3580,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:00:6809,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:00:9912,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:02:1490,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:02:4723,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:02:8054,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:03:7190,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:04:0437,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:04:3683,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:05:5072,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:05:8283,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:06:1505,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:07:1088,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:07:4426,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:07:7551,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:08:9712,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:09:2980,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:09:6205,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:10:4597,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:10:7820,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:11:1146,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:12:2755,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:12:6101,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:12:9312,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:13:8339,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:14:1560,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:14:4921,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:15:7839,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:16:1247,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:16:4469,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:17:2244,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:17:5469,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:17:8849,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:19:1526,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:19:4905,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:19:8137,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:20:5847,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:20:9280,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:21:2709,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:22:6333,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:22:9802,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:23:3133,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:23:9537,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:24:2890,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:24:6328,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:25:8473,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:26:1915,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:26:5032,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:27:2955,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:27:6389,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:27:9740,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:29:0760,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:29:3988,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:29:7199,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:30:6928,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:31:0146,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:31:3379,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:32:4389,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:32:7728,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:33:0949,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:34:0653,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:34:3864,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:34:7195,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:35:8152,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:36:1272,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:36:4612,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:37:4332,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:37:7544,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:38:0885,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:39:2544,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:39:5928,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:39:9065,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:40:7882,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:41:0985,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:41:4306,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:42:6253,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:42:9609,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:43:2829,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:44:1805,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:44:5015,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:44:8227,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:46:0456,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:46:3798,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:46:7236,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:47:5408,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:47:8736,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:48:2076,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:49:4008,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:49:7223,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:50:0600,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:50:9319,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:51:2547,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:51:5771,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:52:9055,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:53:2496,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:53:5725,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:54:3116,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:54:6546,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:54:9867,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:56:3361,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:56:6809,,,,NULL,FA 52 02 06 01,
2023/12/27 11:54:57:0164,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:54:57:6805,,,,NULL,FA 52 01 04 01,
2023/12/27 11:54:58:0242,,,,NULL,FA 52 02 04 01,
2023/12/27 11:54:58:3578,,,,NULL,FA 52 03 04 01,
2023/12/27 11:54:59:6506,,,,NULL,FA 52 01 06 01,
2023/12/27 11:54:59:9837,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:00:2948,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:01:0120,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:01:3330,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:01:6541,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:02:6864,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:03:0323,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:03:3536,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:04:3988,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:04:7199,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:05:0645,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:06:1800,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:06:5361,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:06:8463,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:07:7508,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:08:0611,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:08:3931,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:09:5516,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:09:8765,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:10:1983,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:11:1148,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:11:4480,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:11:7811,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:12:9489,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:13:3029,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:13:6470,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:14:5179,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:14:8398,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:15:1630,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:16:3719,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:16:7057,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:17:0324,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:17:8831,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:18:1978,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:18:5199,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:19:6651,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:19:9871,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:20:3413,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:21:2776,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:21:5999,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:21:9537,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:23:2114,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:23:5664,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:23:9105,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:24:6595,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:25:0025,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:25:3456,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:26:5371,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:26:8486,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:27:1697,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:28:0395,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:28:3825,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:28:7166,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:29:8625,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:30:2056,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:30:5706,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:31:4303,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:31:7643,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:32:1184,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:33:4300,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:33:7619,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:34:1065,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:34:8150,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:35:1407,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:35:4813,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:36:5661,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:36:9109,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:37:2224,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:38:1480,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:38:4804,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:38:8023,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:39:9356,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:40:2637,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:40:5908,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:41:5057,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:41:8438,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:42:1556,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:43:2755,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:43:6115,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:43:9445,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:44:8805,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:45:2069,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:45:5547,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:46:7383,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:47:0834,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:47:4269,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:48:2664,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:48:6106,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:48:9326,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:50:1459,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:50:4568,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:50:7821,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:51:6318,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:51:9530,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:52:2751,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:53:4500,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:53:7821,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:54:1251,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:55:0167,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:55:3636,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:55:7084,,,,NULL,FA 52 03 04 01,
2023/12/27 11:55:56:8880,,,,NULL,FA 52 01 06 01,
2023/12/27 11:55:57:2278,,,,NULL,FA 52 02 06 01,
2023/12/27 11:55:57:5838,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:55:58:4336,,,,NULL,FA 52 01 04 01,
2023/12/27 11:55:58:7677,,,,NULL,FA 52 02 04 01,
2023/12/27 11:55:59:1235,,,,NULL,FA 52 03 04 01,
2023/12/27 11:56:00:3165,,,,NULL,FA 52 01 06 01,
2023/12/27 11:56:00:6433,,,,NULL,FA 52 02 06 01,
2023/12/27 11:56:00:9867,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:56:01:8028,,,,NULL,FA 52 01 04 01,
2023/12/27 11:56:02:1324,,,,NULL,FA 52 02 04 01,
2023/12/27 11:56:02:4538,,,,NULL,FA 52 03 04 01,
2023/12/27 11:56:03:6922,,,,NULL,FA 52 01 06 01,
2023/12/27 11:56:04:0368,,,,NULL,FA 52 02 06 01,
2023/12/27 11:56:04:3836,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:57:04:7561,,,,NULL,FA 57 00 02 01,
2023/12/27 11:57:09:7766,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:10:0978,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:11:2327,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:11:5582,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:11:8923,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:13:1581,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:13:4797,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:13:8108,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:14:9459,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:15:2565,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:15:6003,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:16:5249,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:16:8605,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:17:2055,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:18:4014,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:18:7349,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:19:0582,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:19:9092,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:20:2195,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:20:5516,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:21:7414,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:22:0638,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:22:4006,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:23:2813,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:23:5925,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:23:9158,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:25:2031,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:25:5363,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:25:8579,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:26:6298,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:26:9630,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:27:2960,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:28:5906,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:28:9346,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:29:2560,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:30:0287,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:30:3504,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:30:6949,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:31:9714,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:32:3165,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:32:6606,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:33:4006,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:33:7449,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:34:0882,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:35:3504,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:35:7081,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:36:0295,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:36:7895,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:37:1328,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:37:4760,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:38:8564,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:39:1793,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:39:5163,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:40:1668,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:40:5235,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:40:8679,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:42:2480,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:42:5584,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:42:9022,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:43:5196,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:43:8299,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:44:1410,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:45:2819,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:45:6250,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:45:9471,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:46:9084,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:47:2518,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:47:5764,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:48:7452,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:49:0774,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:49:4098,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:50:2821,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:50:6033,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:50:9035,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:52:0465,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:52:3686,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:52:6906,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:53:6376,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:53:9703,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:54:2915,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:55:4105,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:55:7435,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:56:0796,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:57:57:0043,,,,NULL,FA 52 01 04 01,
2023/12/27 11:57:57:3262,,,,NULL,FA 52 02 04 01,
2023/12/27 11:57:57:6513,,,,NULL,FA 52 03 04 01,
2023/12/27 11:57:58:7899,,,,NULL,FA 52 01 06 01,
2023/12/27 11:57:59:1143,,,,NULL,FA 52 02 06 01,
2023/12/27 11:57:59:4474,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:58:00:4084,,,,NULL,FA 52 01 04 01,
2023/12/27 11:58:00:7219,,,,NULL,FA 52 02 04 01,
2023/12/27 11:58:01:0557,,,,NULL,FA 52 03 04 01,
2023/12/27 11:58:02:2127,,,,NULL,FA 52 01 06 01,
2023/12/27 11:58:02:5392,,,,NULL,FA 52 02 06 01,
2023/12/27 11:58:02:8634,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:58:03:7555,,,,NULL,FA 52 01 04 01,
2023/12/27 11:58:04:0834,,,,NULL,FA 52 02 04 01,
2023/12/27 11:58:04:4058,,,,NULL,FA 52 03 04 01,
2023/12/27 11:58:05:6201,,,,NULL,FA 52 01 06 01,
2023/12/27 11:58:05:9535,,,,NULL,FA 52 02 06 01,
2023/12/27 11:58:06:2990,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:58:07:1468,,,,NULL,FA 52 01 04 01,
2023/12/27 11:58:07:4900,,,,NULL,FA 52 02 04 01,
2023/12/27 11:58:07:8221,,,,NULL,FA 52 03 04 01,
2023/12/27 11:58:08:9849,,,,NULL,FA 52 01 06 01,
2023/12/27 11:58:09:3185,,,,NULL,FA 52 02 06 01,
2023/12/27 11:58:09:6411,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:58:10:5329,,,,NULL,FA 52 01 04 01,
2023/12/27 11:58:10:8552,,,,NULL,FA 52 02 04 01,
2023/12/27 11:58:11:1880,,,,NULL,FA 52 03 04 01,
2023/12/27 11:58:12:4663,,,,NULL,FA 52 01 06 01,
2023/12/27 11:58:12:7993,,,,NULL,FA 52 02 06 01,
2023/12/27 11:58:13:1585,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:58:13:9416,,,,NULL,FA 52 01 04 01,
2023/12/27 11:58:14:2858,,,,NULL,FA 52 02 04 01,
2023/12/27 11:58:14:6301,,,,NULL,FA 52 03 04 01,
2023/12/27 11:58:15:9273,,,,NULL,FA 52 01 06 01,
2023/12/27 11:58:16:2705,,,,NULL,FA 52 02 06 01,
2023/12/27 11:58:16:6244,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:58:17:3435,,,,NULL,FA 52 01 04 01,
2023/12/27 11:58:17:6766,,,,NULL,FA 52 02 04 01,
2023/12/27 11:58:18:0113,,,,NULL,FA 52 03 04 01,
2023/12/27 11:58:19:0408,,,,NULL,FA 52 01 06 01,
2023/12/27 11:58:19:3630,,,,NULL,FA 52 02 06 01,
2023/12/27 11:58:19:7065,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:58:20:7047,,,,NULL,FA 52 01 04 01,
2023/12/27 11:58:21:0288,,,,NULL,FA 52 02 04 01,
2023/12/27 11:58:21:3422,,,,NULL,FA 52 03 04 01,
2023/12/27 11:58:22:6232,,,,NULL,FA 52 01 06 01,
2023/12/27 11:58:22:9553,,,,NULL,FA 52 02 06 01,
2023/12/27 11:58:23:2792,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:58:24:0940,,,,NULL,FA 52 01 04 01,
2023/12/27 11:58:24:4057,,,,NULL,FA 52 02 04 01,
2023/12/27 11:58:24:7367,,,,NULL,FA 52 03 04 01,
2023/12/27 11:58:25:8780,,,,NULL,FA 52 01 06 01,
2023/12/27 11:58:26:1995,,,,NULL,FA 52 02 06 01,
2023/12/27 11:58:26:5260,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:58:27:4571,,,,NULL,FA 52 01 04 01,
2023/12/27 11:58:27:7813,,,,NULL,FA 52 02 04 01,
